filepath_rel,class_id,split,base_id,is_original,filepath,image_id,sol,instrument,class_name
0349ML0014190000108329E01_DRCL.jpg,7,train,0349ML0014190000108329E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0349ML0014190000108329E01_DRCL.jpg,0349ML0014190000108329E01_DRCL,349,mastcam_left,Distant landscape
0186ML0009270300105511E01_DRCL.jpg,3,train,0186ML0009270300105511E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0186ML0009270300105511E01_DRCL.jpg,0186ML0009270300105511E01_DRCL,186,mastcam_left,Nearby surface
0744MR0031940110403336E01_DRCL.jpg,11,train,0744MR0031940110403336E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0744MR0031940110403336E01_DRCL.jpg,0744MR0031940110403336E01_DRCL,744,mastcam_right,Layers
0824MH0001520000301566I01_DRCL.jpg,2,train,0824MH0001520000301566I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0824MH0001520000301566I01_DRCL.jpg,0824MH0001520000301566I01_DRCL,824,mahli,Artifact
0703MR0029770730402360E01_DRCL.jpg,3,train,0703MR0029770730402360E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0703MR0029770730402360E01_DRCL.jpg,0703MR0029770730402360E01_DRCL,703,mastcam_right,Nearby surface
0157MR0008560010201330E01_DRCL.jpg,3,train,0157MR0008560010201330E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0157MR0008560010201330E01_DRCL.jpg,0157MR0008560010201330E01_DRCL,157,mastcam_right,Nearby surface
0161MH0001680020101889I01_DRCL.jpg,4,train,0161MH0001680020101889I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0161MH0001680020101889I01_DRCL.jpg,0161MH0001680020101889I01_DRCL,161,mahli,Close-up rock
0815MH0001740000301437I01_DRCL.jpg,2,train,0815MH0001740000301437I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0815MH0001740000301437I01_DRCL.jpg,0815MH0001740000301437I01_DRCL,815,mahli,Artifact
0075MR0005640020103730I01_DRCL.jpg,7,train,0075MR0005640020103730I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0075MR0005640020103730I01_DRCL.jpg,0075MR0005640020103730I01_DRCL,75,mastcam_right,Distant landscape
0037MR0000990110101057D01_DRCL.jpg,15,train,0037MR0000990110101057D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0037MR0000990110101057D01_DRCL.jpg,0037MR0000990110101057D01_DRCL,37,mastcam_right,Sun
0544MR0021910070303719D01_DRCL.jpg,3,train,0544MR0021910070303719D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0544MR0021910070303719D01_DRCL.jpg,0544MR0021910070303719D01_DRCL,544,mastcam_right,Nearby surface
0673ML0028661030303822E01_DRCL.jpg,14,train,0673ML0028661030303822E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0673ML0028661030303822E01_DRCL.jpg,0673ML0028661030303822E01_DRCL,673,mastcam_left,Sand
0149MH0001680020101323I01_DRCL.jpg,4,train,0149MH0001680020101323I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0149MH0001680020101323I01_DRCL.jpg,0149MH0001680020101323I01_DRCL,149,mahli,Close-up rock
0085MH0001140000101011E01_DRCL.jpg,10,train,0085MH0001140000101011E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0085MH0001140000101011E01_DRCL.jpg,0085MH0001140000101011E01_DRCL,85,mahli,Float
0603ML0025470020301391E01_DRCL.jpg,14,train,0603ML0025470020301391E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0603ML0025470020301391E01_DRCL.jpg,0603ML0025470020301391E01_DRCL,603,mastcam_left,Sand
0703ML0029770660304471I01_DRCL.jpg,3,train,0703ML0029770660304471I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0703ML0029770660304471I01_DRCL.jpg,0703ML0029770660304471I01_DRCL,703,mastcam_left,Nearby surface
0082MR0005950100104080I01_DRCL.jpg,10,train,0082MR0005950100104080I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0082MR0005950100104080I01_DRCL.jpg,0082MR0005950100104080I01_DRCL,82,mastcam_right,Float
0664ML0028260030303542E01_DRCL.jpg,7,train,0664ML0028260030303542E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0664ML0028260030303542E01_DRCL.jpg,0664ML0028260030303542E01_DRCL,664,mastcam_left,Distant landscape
0533MR0021110090303407E01_DRCL.jpg,10,train,0533MR0021110090303407E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0533MR0021110090303407E01_DRCL.jpg,0533MR0021110090303407E01_DRCL,533,mastcam_right,Float
0058MH0000310030100475I01_DRCL.jpg,4,train,0058MH0000310030100475I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0058MH0000310030100475I01_DRCL.jpg,0058MH0000310030100475I01_DRCL,58,mahli,Close-up rock
0184MR0009250950202157E01_DRCL.jpg,10,train,0184MR0009250950202157E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0184MR0009250950202157E01_DRCL.jpg,0184MR0009250950202157E01_DRCL,184,mastcam_right,Float
0580ML0024070660300077I01_DRCL.jpg,3,train,0580ML0024070660300077I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0580ML0024070660300077I01_DRCL.jpg,0580ML0024070660300077I01_DRCL,580,mastcam_left,Nearby surface
0089MR0006170150104271E01_DRCL.jpg,14,train,0089MR0006170150104271E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0089MR0006170150104271E01_DRCL.jpg,0089MR0006170150104271E01_DRCL,89,mastcam_right,Sand
0467MR0018630670302826C00_DRCL.jpg,7,train,0467MR0018630670302826C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0467MR0018630670302826C00_DRCL.jpg,0467MR0018630670302826C00_DRCL,467,mastcam_right,Distant landscape
0401ML0016620230200810E01_DRCL.jpg,3,train,0401ML0016620230200810E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0401ML0016620230200810E01_DRCL.jpg,0401ML0016620230200810E01_DRCL,401,mastcam_left,Nearby surface
0173ML0009260250105042E01_DRCL.jpg,11,train,0173ML0009260250105042E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0173ML0009260250105042E01_DRCL.jpg,0173ML0009260250105042E01_DRCL,173,mastcam_left,Layers
0315MR0012910400300356E01_DRCL.jpg,3,train,0315MR0012910400300356E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0315MR0012910400300356E01_DRCL.jpg,0315MR0012910400300356E01_DRCL,315,mastcam_right,Nearby surface
0314MR0012870010300186E01_DRCL.jpg,14,train,0314MR0012870010300186E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0314MR0012870010300186E01_DRCL.jpg,0314MR0012870010300186E01_DRCL,314,mastcam_right,Sand
0048MR0002160120102678D01_DRCL.jpg,7,train,0048MR0002160120102678D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0048MR0002160120102678D01_DRCL.jpg,0048MR0002160120102678D01_DRCL,48,mastcam_right,Distant landscape
0042MR0006330000102186I01_DRCL.jpg,2,train,0042MR0006330000102186I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0042MR0006330000102186I01_DRCL.jpg,0042MR0006330000102186I01_DRCL,42,mastcam_right,Artifact
0071ML0004970060102577I01_DRCL.jpg,2,train,0071ML0004970060102577I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0071ML0004970060102577I01_DRCL.jpg,0071ML0004970060102577I01_DRCL,71,mastcam_left,Artifact
0044MR0001990070102365D01_DRCL.jpg,3,train,0044MR0001990070102365D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0044MR0001990070102365D01_DRCL.jpg,0044MR0001990070102365D01_DRCL,44,mastcam_right,Nearby surface
0162MH0001730000101940I01_DRCL.jpg,2,train,0162MH0001730000101940I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0162MH0001730000101940I01_DRCL.jpg,0162MH0001730000101940I01_DRCL,162,mahli,Artifact
0110MR0006860080200311E01_DRCL.jpg,10,train,0110MR0006860080200311E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0110MR0006860080200311E01_DRCL.jpg,0110MR0006860080200311E01_DRCL,110,mastcam_right,Float
0740MR0031720190403158E01_DRCL.jpg,3,train,0740MR0031720190403158E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0740MR0031720190403158E01_DRCL.jpg,0740MR0031720190403158E01_DRCL,740,mastcam_right,Nearby surface
0813MH0004480040301108I01_DRCL.jpg,6,train,0813MH0004480040301108I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0813MH0004480040301108I01_DRCL.jpg,0813MH0004480040301108I01_DRCL,813,mahli,DRT spot
0580MR0024072480400243E01_DRCL.jpg,3,train,0580MR0024072480400243E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0580MR0024072480400243E01_DRCL.jpg,0580MR0024072480400243E01_DRCL,580,mastcam_right,Nearby surface
0601ML0025390080301287E01_DRCL.jpg,7,train,0601ML0025390080301287E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0601ML0025390080301287E01_DRCL.jpg,0601ML0025390080301287E01_DRCL,601,mastcam_left,Distant landscape
0713ML0030340030304750E01_DRCL.jpg,7,train,0713ML0030340030304750E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0713ML0030340030304750E01_DRCL.jpg,0713ML0030340030304750E01_DRCL,713,mastcam_left,Distant landscape
0315ML0012920700107286E01_DRCL.jpg,3,train,0315ML0012920700107286E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0315ML0012920700107286E01_DRCL.jpg,0315ML0012920700107286E01_DRCL,315,mastcam_left,Nearby surface
0291MH0002750030103370I01_DRCL.jpg,4,train,0291MH0002750030103370I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0291MH0002750030103370I01_DRCL.jpg,0291MH0002750030103370I01_DRCL,291,mahli,Close-up rock
0318MR0013020410300648E01_DRCL.jpg,3,train,0318MR0013020410300648E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0318MR0013020410300648E01_DRCL.jpg,0318MR0013020410300648E01_DRCL,318,mastcam_right,Nearby surface
0138ML0008190270104283E01_DRCL.jpg,3,train,0138ML0008190270104283E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0138ML0008190270104283E01_DRCL.jpg,0138ML0008190270104283E01_DRCL,138,mastcam_left,Nearby surface
0585MH0001730020202689I01_DRCL.jpg,4,train,0585MH0001730020202689I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0585MH0001730020202689I01_DRCL.jpg,0585MH0001730020202689I01_DRCL,585,mahli,Close-up rock
0468ML0018660540202057C00_DRCL.jpg,3,train,0468ML0018660540202057C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0468ML0018660540202057C00_DRCL.jpg,0468ML0018660540202057C00_DRCL,468,mastcam_left,Nearby surface
0593MR0024860100400642E01_DRCL.jpg,3,train,0593MR0024860100400642E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0593MR0024860100400642E01_DRCL.jpg,0593MR0024860100400642E01_DRCL,593,mastcam_right,Nearby surface
0172ML0009240220104901E01_DRCL.jpg,3,train,0172ML0009240220104901E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0172ML0009240220104901E01_DRCL.jpg,0172ML0009240220104901E01_DRCL,172,mastcam_left,Nearby surface
0663ML0028210180303382E01_DRCL.jpg,7,train,0663ML0028210180303382E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0663ML0028210180303382E01_DRCL.jpg,0663ML0028210180303382E01_DRCL,663,mastcam_left,Distant landscape
0130ML0007990000103962I01_DRCL.jpg,3,train,0130ML0007990000103962I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0130ML0007990000103962I01_DRCL.jpg,0130ML0007990000103962I01_DRCL,130,mastcam_left,Nearby surface
0192MR0010170340202518E01_DRCL.jpg,3,train,0192MR0010170340202518E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0192MR0010170340202518E01_DRCL.jpg,0192MR0010170340202518E01_DRCL,192,mastcam_right,Nearby surface
0153ML0008480300104488E01_DRCL.jpg,3,train,0153ML0008480300104488E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0153ML0008480300104488E01_DRCL.jpg,0153ML0008480300104488E01_DRCL,153,mastcam_left,Nearby surface
0290ML0012250020106374E01_DRCL.jpg,3,train,0290ML0012250020106374E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0290ML0012250020106374E01_DRCL.jpg,0290ML0012250020106374E01_DRCL,290,mastcam_left,Nearby surface
0087ML0006090220102878I01_DRCL.jpg,2,train,0087ML0006090220102878I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0087ML0006090220102878I01_DRCL.jpg,0087ML0006090220102878I01_DRCL,87,mastcam_left,Artifact
0813MH0002970000301091I01_DRCL.jpg,2,train,0813MH0002970000301091I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0813MH0002970000301091I01_DRCL.jpg,0813MH0002970000301091I01_DRCL,813,mahli,Artifact
0806MH0003350000300685I01_DRCL.jpg,2,train,0806MH0003350000300685I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0806MH0003350000300685I01_DRCL.jpg,0806MH0003350000300685I01_DRCL,806,mahli,Artifact
0275MH0002570020102970I01_DRCL.jpg,4,train,0275MH0002570020102970I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0275MH0002570020102970I01_DRCL.jpg,0275MH0002570020102970I01_DRCL,275,mahli,Close-up rock
0541ML0021340320203754E01_DRCL.jpg,7,train,0541ML0021340320203754E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0541ML0021340320203754E01_DRCL.jpg,0541ML0021340320203754E01_DRCL,541,mastcam_left,Distant landscape
0389ML0016000930200535E01_DRCL.jpg,3,train,0389ML0016000930200535E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0389ML0016000930200535E01_DRCL.jpg,0389ML0016000930200535E01_DRCL,389,mastcam_left,Nearby surface
0069ML0004150000102558Q01_DRCL.jpg,1,train,0069ML0004150000102558Q01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0069ML0004150000102558Q01_DRCL.jpg,0069ML0004150000102558Q01_DRCL,69,mastcam_left,Other rover part
0397ML0016500060200760D01_DRCL.jpg,3,train,0397ML0016500060200760D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0397ML0016500060200760D01_DRCL.jpg,0397ML0016500060200760D01_DRCL,397,mastcam_left,Nearby surface
0806ML0035280030400931D01_DRCL.jpg,15,train,0806ML0035280030400931D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0806ML0035280030400931D01_DRCL.jpg,0806ML0035280030400931D01_DRCL,806,mastcam_left,Sun
0802MH0002240000300328I01_DRCL.jpg,2,train,0802MH0002240000300328I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0802MH0002240000300328I01_DRCL.jpg,0802MH0002240000300328I01_DRCL,802,mahli,Artifact
0741ML0031820310205557E01_DRCL.jpg,3,train,0741ML0031820310205557E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0741ML0031820310205557E01_DRCL.jpg,0741ML0031820310205557E01_DRCL,741,mastcam_left,Nearby surface
0078MR0005760110103846I01_DRCL.jpg,3,train,0078MR0005760110103846I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0078MR0005760110103846I01_DRCL.jpg,0078MR0005760110103846I01_DRCL,78,mastcam_right,Nearby surface
0679ML0028860050304002E01_DRCL.jpg,3,train,0679ML0028860050304002E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0679ML0028860050304002E01_DRCL.jpg,0679ML0028860050304002E01_DRCL,679,mastcam_left,Nearby surface
0551ML0022300340204346E01_DRCL.jpg,3,train,0551ML0022300340204346E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0551ML0022300340204346E01_DRCL.jpg,0551ML0022300340204346E01_DRCL,551,mastcam_left,Nearby surface
0185MR0010050120202244E01_DRCL.jpg,3,train,0185MR0010050120202244E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0185MR0010050120202244E01_DRCL.jpg,0185MR0010050120202244E01_DRCL,185,mastcam_right,Nearby surface
0939MR0041200010501898I01_DRCL.jpg,2,train,0939MR0041200010501898I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0939MR0041200010501898I01_DRCL.jpg,0939MR0041200010501898I01_DRCL,939,mastcam_right,Artifact
0703ML0029771010304506I01_DRCL.jpg,2,train,0703ML0029771010304506I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0703ML0029771010304506I01_DRCL.jpg,0703ML0029771010304506I01_DRCL,703,mastcam_left,Artifact
0585MH0002970020202801I01_DRCL.jpg,4,train,0585MH0002970020202801I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0585MH0002970020202801I01_DRCL.jpg,0585MH0002970020202801I01_DRCL,585,mahli,Close-up rock
0756MH0001900000204568I01_DRCL.jpg,2,train,0756MH0001900000204568I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0756MH0001900000204568I01_DRCL.jpg,0756MH0001900000204568I01_DRCL,756,mahli,Artifact
0110MR0006861030200406E01_DRCL.jpg,3,train,0110MR0006861030200406E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0110MR0006861030200406E01_DRCL.jpg,0110MR0006861030200406E01_DRCL,110,mastcam_right,Nearby surface
0731MR0031350000402995E01_DRCL.jpg,3,train,0731MR0031350000402995E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0731MR0031350000402995E01_DRCL.jpg,0731MR0031350000402995E01_DRCL,731,mastcam_right,Nearby surface
0585MH0002970000202727I01_DRCL.jpg,2,train,0585MH0002970000202727I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0585MH0002970000202727I01_DRCL.jpg,0585MH0002970000202727I01_DRCL,585,mahli,Artifact
0348ML0014110000108300E01_DRCL.jpg,3,train,0348ML0014110000108300E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0348ML0014110000108300E01_DRCL.jpg,0348ML0014110000108300E01_DRCL,348,mastcam_left,Nearby surface
0739ML0031641020205440E01_DRCL.jpg,3,train,0739ML0031641020205440E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0739ML0031641020205440E01_DRCL.jpg,0739ML0031641020205440E01_DRCL,739,mastcam_left,Nearby surface
0027MR0001280040100749D01_DRCL.jpg,3,train,0027MR0001280040100749D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0027MR0001280040100749D01_DRCL.jpg,0027MR0001280040100749D01_DRCL,27,mastcam_right,Nearby surface
0617MR0026000150401097E01_DRCL.jpg,3,train,0617MR0026000150401097E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0617MR0026000150401097E01_DRCL.jpg,0617MR0026000150401097E01_DRCL,617,mastcam_right,Nearby surface
0165MH0001990020101972C00_DRCL.jpg,9,train,0165MH0001990020101972C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0165MH0001990020101972C00_DRCL.jpg,0165MH0001990020101972C00_DRCL,165,mahli,Night sky
0109MR0006850240200233E01_DRCL.jpg,3,train,0109MR0006850240200233E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0109MR0006850240200233E01_DRCL.jpg,0109MR0006850240200233E01_DRCL,109,mastcam_right,Nearby surface
0529ML0020960130203288E01_DRCL.jpg,7,train,0529ML0020960130203288E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0529ML0020960130203288E01_DRCL.jpg,0529ML0020960130203288E01_DRCL,529,mastcam_left,Distant landscape
0198ML0010070000105964E01_DRCL.jpg,3,train,0198ML0010070000105964E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0198ML0010070000105964E01_DRCL.jpg,0198ML0010070000105964E01_DRCL,198,mastcam_left,Nearby surface
0323MH0003020020104104I01_DRCL.jpg,4,train,0323MH0003020020104104I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0323MH0003020020104104I01_DRCL.jpg,0323MH0003020020104104I01_DRCL,323,mahli,Close-up rock
0302MR0012570150203807E01_DRCL.jpg,3,train,0302MR0012570150203807E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0302MR0012570150203807E01_DRCL.jpg,0302MR0012570150203807E01_DRCL,302,mastcam_right,Nearby surface
0315MR0012910220300338E01_DRCL.jpg,3,train,0315MR0012910220300338E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0315MR0012910220300338E01_DRCL.jpg,0315MR0012910220300338E01_DRCL,315,mastcam_right,Nearby surface
0111ML0006870800103647E01_DRCL.jpg,3,train,0111ML0006870800103647E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0111ML0006870800103647E01_DRCL.jpg,0111ML0006870800103647E01_DRCL,111,mastcam_left,Nearby surface
0806MH0004410020300631C00_DRCL.jpg,6,train,0806MH0004410020300631C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0806MH0004410020300631C00_DRCL.jpg,0806MH0004410020300631C00_DRCL,806,mahli,DRT spot
0826ML0036300030401151D01_DRCL.jpg,13,train,0826ML0036300030401151D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0826ML0036300030401151D01_DRCL.jpg,0826ML0036300030401151D01_DRCL,826,mastcam_left,Mastcam cal target
0019ML0000540650100346C00_DRCL.jpg,3,train,0019ML0000540650100346C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0019ML0000540650100346C00_DRCL.jpg,0019ML0000540650100346C00_DRCL,19,mastcam_left,Nearby surface
0542MR0021520050303606E01_DRCL.jpg,3,train,0542MR0021520050303606E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0542MR0021520050303606E01_DRCL.jpg,0542MR0021520050303606E01_DRCL,542,mastcam_right,Nearby surface
0661MR0028060000402016E01_DRCL.jpg,3,train,0661MR0028060000402016E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0661MR0028060000402016E01_DRCL.jpg,0661MR0028060000402016E01_DRCL,661,mastcam_right,Nearby surface
0780MR0033970000404065I01_DRCL.jpg,2,train,0780MR0033970000404065I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0780MR0033970000404065I01_DRCL.jpg,0780MR0033970000404065I01_DRCL,780,mastcam_right,Artifact
0747MR0032140070403472E01_DRCL.jpg,3,train,0747MR0032140070403472E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0747MR0032140070403472E01_DRCL.jpg,0747MR0032140070403472E01_DRCL,747,mastcam_right,Nearby surface
0082MR0005950210104091I01_DRCL.jpg,3,train,0082MR0005950210104091I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0082MR0005950210104091I01_DRCL.jpg,0082MR0005950210104091I01_DRCL,82,mastcam_right,Nearby surface
0274MH0002550000102938C00_DRCL.jpg,7,train,0274MH0002550000102938C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0274MH0002550000102938C00_DRCL.jpg,0274MH0002550000102938C00_DRCL,274,mahli,Distant landscape
0064MR0002850140103192E01_DRCL.jpg,7,train,0064MR0002850140103192E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0064MR0002850140103192E01_DRCL.jpg,0064MR0002850140103192E01_DRCL,64,mastcam_right,Distant landscape
0375ML0015410060200026I01_DRCL.jpg,7,train,0375ML0015410060200026I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0375ML0015410060200026I01_DRCL.jpg,0375ML0015410060200026I01_DRCL,375,mastcam_left,Distant landscape
0809MH0004460000300916I01_DRCL.jpg,2,train,0809MH0004460000300916I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0809MH0004460000300916I01_DRCL.jpg,0809MH0004460000300916I01_DRCL,809,mahli,Artifact
0046MH0000100030100151I01_DRCL.jpg,4,train,0046MH0000100030100151I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0046MH0000100030100151I01_DRCL.jpg,0046MH0000100030100151I01_DRCL,46,mahli,Close-up rock
0150MH0001680020101387I01_DRCL.jpg,4,train,0150MH0001680020101387I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0150MH0001680020101387I01_DRCL.jpg,0150MH0001680020101387I01_DRCL,150,mahli,Close-up rock
0402MR0016630000302316E01_DRCL.jpg,3,train,0402MR0016630000302316E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0402MR0016630000302316E01_DRCL.jpg,0402MR0016630000302316E01_DRCL,402,mastcam_right,Nearby surface
0172ML0009240460104925E01_DRCL.jpg,14,train,0172ML0009240460104925E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0172ML0009240460104925E01_DRCL.jpg,0172ML0009240460104925E01_DRCL,172,mastcam_left,Sand
0831ML0036520010401252E01_DRCL.jpg,7,train,0831ML0036520010401252E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0831ML0036520010401252E01_DRCL.jpg,0831ML0036520010401252E01_DRCL,831,mastcam_left,Distant landscape
0329ML0013350230107931E01_DRCL.jpg,3,train,0329ML0013350230107931E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0329ML0013350230107931E01_DRCL.jpg,0329ML0013350230107931E01_DRCL,329,mastcam_left,Nearby surface
0441MR0018100130302723D01_DRCL.jpg,13,train,0441MR0018100130302723D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0441MR0018100130302723D01_DRCL.jpg,0441MR0018100130302723D01_DRCL,441,mastcam_right,Mastcam cal target
0345ML0013970020108194E01_DRCL.jpg,7,train,0345ML0013970020108194E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0345ML0013970020108194E01_DRCL.jpg,0345ML0013970020108194E01_DRCL,345,mastcam_left,Distant landscape
0318ML0013020820107523E01_DRCL.jpg,3,train,0318ML0013020820107523E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0318ML0013020820107523E01_DRCL.jpg,0318ML0013020820107523E01_DRCL,318,mastcam_left,Nearby surface
0198MR0010070110202780E01_DRCL.jpg,3,train,0198MR0010070110202780E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0198MR0010070110202780E01_DRCL.jpg,0198MR0010070110202780E01_DRCL,198,mastcam_right,Nearby surface
0162MR0008710100201418D01_DRCL.jpg,3,train,0162MR0008710100201418D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0162MR0008710100201418D01_DRCL.jpg,0162MR0008710100201418D01_DRCL,162,mastcam_right,Nearby surface
