filename,class_id,split,source_id,landmark_id,is_original,aug_token,class_name,filepath,image_id
PSP_008932_1645_RED-0036.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0036,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0036.jpg,PSP_008932_1645_RED-0036
PSP_008932_1645_RED-0241.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0241,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0241.jpg,PSP_008932_1645_RED-0241
PSP_008932_1645_RED-0050.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0050,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0050.jpg,PSP_008932_1645_RED-0050
PSP_008932_1645_RED-0228.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0228,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0228.jpg,PSP_008932_1645_RED-0228
PSP_008932_1645_RED-0110.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0110,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0110.jpg,PSP_008932_1645_RED-0110
PSP_008932_1645_RED-0221.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0221,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0221.jpg,PSP_008932_1645_RED-0221
PSP_008932_1645_RED-0233.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0233,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0233.jpg,PSP_008932_1645_RED-0233
PSP_008932_1645_RED-0016.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0016,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0016.jpg,PSP_008932_1645_RED-0016
PSP_008932_1645_RED-0080.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0080,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0080.jpg,PSP_008932_1645_RED-0080
PSP_008932_1645_RED-0236.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0236,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0236.jpg,PSP_008932_1645_RED-0236
PSP_008932_1645_RED-0026.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0026,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0026.jpg,PSP_008932_1645_RED-0026
PSP_008932_1645_RED-0186.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0186,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0186.jpg,PSP_008932_1645_RED-0186
PSP_008932_1645_RED-0229.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0229,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0229.jpg,PSP_008932_1645_RED-0229
PSP_008932_1645_RED-0194.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0194,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0194.jpg,PSP_008932_1645_RED-0194
PSP_008932_1645_RED-0220.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0220,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0220.jpg,PSP_008932_1645_RED-0220
PSP_008932_1645_RED-0213.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0213,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0213.jpg,PSP_008932_1645_RED-0213
PSP_008932_1645_RED-0185.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0185,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0185.jpg,PSP_008932_1645_RED-0185
PSP_008932_1645_RED-0138.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0138,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0138.jpg,PSP_008932_1645_RED-0138
PSP_008932_1645_RED-0178.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0178,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0178.jpg,PSP_008932_1645_RED-0178
PSP_008932_1645_RED-0111.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0111,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0111.jpg,PSP_008932_1645_RED-0111
PSP_008932_1645_RED-0048.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0048,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0048.jpg,PSP_008932_1645_RED-0048
PSP_008932_1645_RED-0156.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0156,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0156.jpg,PSP_008932_1645_RED-0156
PSP_008932_1645_RED-0053.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0053,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0053.jpg,PSP_008932_1645_RED-0053
PSP_008932_1645_RED-0059.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0059,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0059.jpg,PSP_008932_1645_RED-0059
PSP_008932_1645_RED-0052.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0052,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0052.jpg,PSP_008932_1645_RED-0052
PSP_008932_1645_RED-0210.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0210,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0210.jpg,PSP_008932_1645_RED-0210
PSP_008932_1645_RED-0168.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0168,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0168.jpg,PSP_008932_1645_RED-0168
PSP_008932_1645_RED-0075.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0075,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0075.jpg,PSP_008932_1645_RED-0075
PSP_008932_1645_RED-0172.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0172,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0172.jpg,PSP_008932_1645_RED-0172
PSP_008932_1645_RED-0214.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0214,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0214.jpg,PSP_008932_1645_RED-0214
PSP_008932_1645_RED-0200.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0200,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0200.jpg,PSP_008932_1645_RED-0200
PSP_008932_1645_RED-0170.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0170,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0170.jpg,PSP_008932_1645_RED-0170
PSP_008932_1645_RED-0072.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0072,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0072.jpg,PSP_008932_1645_RED-0072
PSP_008932_1645_RED-0051.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0051,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0051.jpg,PSP_008932_1645_RED-0051
PSP_008932_1645_RED-0209.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0209,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0209.jpg,PSP_008932_1645_RED-0209
PSP_008932_1645_RED-0128.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0128,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0128.jpg,PSP_008932_1645_RED-0128
PSP_008932_1645_RED-0107.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0107,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0107.jpg,PSP_008932_1645_RED-0107
PSP_008932_1645_RED-0129.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0129,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0129.jpg,PSP_008932_1645_RED-0129
PSP_008932_1645_RED-0124.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0124,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0124.jpg,PSP_008932_1645_RED-0124
PSP_008932_1645_RED-0184.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0184,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0184.jpg,PSP_008932_1645_RED-0184
PSP_008932_1645_RED-0173.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0173,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0173.jpg,PSP_008932_1645_RED-0173
PSP_008932_1645_RED-0162.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0162,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0162.jpg,PSP_008932_1645_RED-0162
PSP_008932_1645_RED-0043.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0043,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0043.jpg,PSP_008932_1645_RED-0043
PSP_008932_1645_RED-0047.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0047,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0047.jpg,PSP_008932_1645_RED-0047
PSP_008932_1645_RED-0165.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0165,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0165.jpg,PSP_008932_1645_RED-0165
PSP_008932_1645_RED-0042.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0042,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0042.jpg,PSP_008932_1645_RED-0042
PSP_008932_1645_RED-0067.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0067,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0067.jpg,PSP_008932_1645_RED-0067
PSP_008932_1645_RED-0195.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0195,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0195.jpg,PSP_008932_1645_RED-0195
PSP_008932_1645_RED-0143.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0143,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0143.jpg,PSP_008932_1645_RED-0143
PSP_008932_1645_RED-0093.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0093,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0093.jpg,PSP_008932_1645_RED-0093
PSP_008932_1645_RED-0145.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0145,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0145.jpg,PSP_008932_1645_RED-0145
PSP_008932_1645_RED-0207.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0207,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0207.jpg,PSP_008932_1645_RED-0207
PSP_008932_1645_RED-0171.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0171,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0171.jpg,PSP_008932_1645_RED-0171
PSP_008932_1645_RED-0021.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0021,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0021.jpg,PSP_008932_1645_RED-0021
PSP_008932_1645_RED-0071.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0071,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0071.jpg,PSP_008932_1645_RED-0071
PSP_008932_1645_RED-0192.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0192,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0192.jpg,PSP_008932_1645_RED-0192
PSP_008932_1645_RED-0204.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0204,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0204.jpg,PSP_008932_1645_RED-0204
PSP_008932_1645_RED-0041.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0041,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0041.jpg,PSP_008932_1645_RED-0041
PSP_008932_1645_RED-0205.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0205,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0205.jpg,PSP_008932_1645_RED-0205
PSP_008932_1645_RED-0215.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0215,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0215.jpg,PSP_008932_1645_RED-0215
PSP_008932_1645_RED-0158.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0158,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0158.jpg,PSP_008932_1645_RED-0158
PSP_008932_1645_RED-0065.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0065,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0065.jpg,PSP_008932_1645_RED-0065
PSP_008932_1645_RED-0135.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0135,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0135.jpg,PSP_008932_1645_RED-0135
PSP_008932_1645_RED-0148.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0148,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0148.jpg,PSP_008932_1645_RED-0148
PSP_008932_1645_RED-0133.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0133,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0133.jpg,PSP_008932_1645_RED-0133
PSP_008932_1645_RED-0084.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0084,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0084.jpg,PSP_008932_1645_RED-0084
PSP_008932_1645_RED-0140.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0140,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0140.jpg,PSP_008932_1645_RED-0140
PSP_008932_1645_RED-0056.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0056,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0056.jpg,PSP_008932_1645_RED-0056
PSP_008932_1645_RED-0083.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0083,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0083.jpg,PSP_008932_1645_RED-0083
PSP_008932_1645_RED-0094.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0094,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0094.jpg,PSP_008932_1645_RED-0094
PSP_008932_1645_RED-0238.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0238,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0238.jpg,PSP_008932_1645_RED-0238
PSP_008932_1645_RED-0077.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0077,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0077.jpg,PSP_008932_1645_RED-0077
PSP_008932_1645_RED-0136.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0136,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0136.jpg,PSP_008932_1645_RED-0136
PSP_008932_1645_RED-0216.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0216,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0216.jpg,PSP_008932_1645_RED-0216
PSP_008932_1645_RED-0151.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0151,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0151.jpg,PSP_008932_1645_RED-0151
PSP_008932_1645_RED-0226.jpg,0,train,PSP_008932_1645,PSP_008932_1645_RED-0226,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/PSP_008932_1645_RED-0226.jpg,PSP_008932_1645_RED-0226
ESP_011881_1585_RED-0068.jpg,1,train,ESP_011881_1585,ESP_011881_1585_RED-0068,True,,crater,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0068.jpg,ESP_011881_1585_RED-0068
ESP_011881_1585_RED-0039.jpg,1,train,ESP_011881_1585,ESP_011881_1585_RED-0039,True,,crater,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0039.jpg,ESP_011881_1585_RED-0039
ESP_011881_1585_RED-0269.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0269,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0269.jpg,ESP_011881_1585_RED-0269
ESP_011881_1585_RED-0179.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0179,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0179.jpg,ESP_011881_1585_RED-0179
ESP_011881_1585_RED-0056.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0056,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0056.jpg,ESP_011881_1585_RED-0056
ESP_011881_1585_RED-0018.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0018,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0018.jpg,ESP_011881_1585_RED-0018
ESP_011881_1585_RED-0242.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0242,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0242.jpg,ESP_011881_1585_RED-0242
ESP_011881_1585_RED-0147.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0147,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0147.jpg,ESP_011881_1585_RED-0147
ESP_011881_1585_RED-0012.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0012,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0012.jpg,ESP_011881_1585_RED-0012
ESP_011881_1585_RED-0005.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0005,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0005.jpg,ESP_011881_1585_RED-0005
ESP_011881_1585_RED-0082.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0082,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0082.jpg,ESP_011881_1585_RED-0082
ESP_011881_1585_RED-0030.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0030,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0030.jpg,ESP_011881_1585_RED-0030
ESP_011881_1585_RED-0099.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0099,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0099.jpg,ESP_011881_1585_RED-0099
ESP_011881_1585_RED-0150.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0150,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0150.jpg,ESP_011881_1585_RED-0150
ESP_011881_1585_RED-0100.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0100,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0100.jpg,ESP_011881_1585_RED-0100
ESP_011881_1585_RED-0287.jpg,1,train,ESP_011881_1585,ESP_011881_1585_RED-0287,True,,crater,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0287.jpg,ESP_011881_1585_RED-0287
ESP_011881_1585_RED-0004.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0004,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0004.jpg,ESP_011881_1585_RED-0004
ESP_011881_1585_RED-0187.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0187,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0187.jpg,ESP_011881_1585_RED-0187
ESP_011881_1585_RED-0093.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0093,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0093.jpg,ESP_011881_1585_RED-0093
ESP_011881_1585_RED-0118.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0118,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0118.jpg,ESP_011881_1585_RED-0118
ESP_011881_1585_RED-0022.jpg,1,train,ESP_011881_1585,ESP_011881_1585_RED-0022,True,,crater,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0022.jpg,ESP_011881_1585_RED-0022
ESP_011881_1585_RED-0170.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0170,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0170.jpg,ESP_011881_1585_RED-0170
ESP_011881_1585_RED-0071.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0071,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0071.jpg,ESP_011881_1585_RED-0071
ESP_011881_1585_RED-0073.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0073,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0073.jpg,ESP_011881_1585_RED-0073
ESP_011881_1585_RED-0199.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0199,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0199.jpg,ESP_011881_1585_RED-0199
ESP_011881_1585_RED-0270.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0270,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0270.jpg,ESP_011881_1585_RED-0270
ESP_011881_1585_RED-0033.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0033,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0033.jpg,ESP_011881_1585_RED-0033
ESP_011881_1585_RED-0169.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0169,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0169.jpg,ESP_011881_1585_RED-0169
ESP_011881_1585_RED-0058.jpg,1,train,ESP_011881_1585,ESP_011881_1585_RED-0058,True,,crater,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0058.jpg,ESP_011881_1585_RED-0058
ESP_011881_1585_RED-0015.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0015,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0015.jpg,ESP_011881_1585_RED-0015
ESP_011881_1585_RED-0017.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0017,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0017.jpg,ESP_011881_1585_RED-0017
ESP_011881_1585_RED-0252.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0252,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0252.jpg,ESP_011881_1585_RED-0252
ESP_011881_1585_RED-0019.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0019,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0019.jpg,ESP_011881_1585_RED-0019
ESP_011881_1585_RED-0249.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0249,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0249.jpg,ESP_011881_1585_RED-0249
ESP_011881_1585_RED-0084.jpg,0,train,ESP_011881_1585,ESP_011881_1585_RED-0084,True,,other,data/hirise/extracted/hirise-map-proj-v3_2/map-proj-v3_2/ESP_011881_1585_RED-0084.jpg,ESP_011881_1585_RED-0084
